Date,year,region,Temperature,Weather
5/21/2017,2017,LosAngeles,-5,sunny
5/14/2017,2017,LosAngeles,-3,cloudy
5/7/2017,2017,LosAngeles,-1,raining
4/30/2017,2017,LosAngeles,-3,sunny
4/23/2017,2017,LosAngeles,26,cloudy
4/16/2017,2017,LosAngeles,6,cloudy
4/9/2017,2017,LosAngeles,10,raining
4/2/2017,2017,LosAngeles,9,cloudy
3/26/2017,2017,LosAngeles,16,raining
3/19/2017,2017,LosAngeles,9,sunny
3/12/2017,2017,LosAngeles,-5,sunny
3/5/2017,2017,LosAngeles,-4,sunny
2/26/2017,2017,LosAngeles,-5,sunny
2/19/2017,2017,LosAngeles,-3,raining
2/12/2017,2017,LosAngeles,-3,raining
2/5/2017,2017,LosAngeles,5,raining
1/29/2017,2017,LosAngeles,-5,sunny
1/22/2017,2017,LosAngeles,28,sunny
1/15/2017,2017,LosAngeles,10,sunny
1/8/2017,2017,LosAngeles,9,sunny
1/1/2017,2017,LosAngeles,18,sunny
12/31/2017,2017,Louisville,8,raining
12/24/2017,2017,Louisville,7,sunny
12/17/2017,2017,Louisville,7,cloudy
12/10/2017,2017,Louisville,-5,sunny
12/3/2017,2017,Louisville,24,raining
11/26/2017,2017,Louisville,20,cloudy
11/19/2017,2017,Louisville,2,raining
11/12/2017,2017,Louisville,10,cloudy
11/5/2017,2017,Louisville,4,sunny
10/29/2017,2017,Louisville,26,sunny
10/22/2017,2017,Louisville,6,cloudy
10/15/2017,2017,Louisville,-4,raining
10/8/2017,2017,Louisville,29,raining
10/1/2017,2017,Louisville,23,raining
9/24/2017,2017,Louisville,0,raining
9/17/2017,2017,Louisville,6,sunny
9/10/2017,2017,Louisville,7,sunny
9/3/2017,2017,Louisville,10,raining
8/27/2017,2017,Louisville,2,sunny
8/20/2017,2017,Louisville,-2,sunny
8/13/2017,2017,Louisville,19,cloudy
8/6/2017,2017,Louisville,34,sunny
7/30/2017,2017,Louisville,31,raining
7/23/2017,2017,Louisville,1,raining
7/16/2017,2017,Louisville,34,raining
7/9/2017,2017,Louisville,15,sunny
7/2/2017,2017,Louisville,25,cloudy
6/25/2017,2017,Louisville,21,raining
6/18/2017,2017,Louisville,15,sunny
6/11/2017,2017,Louisville,34,cloudy
6/4/2017,2017,Louisville,17,raining
5/28/2017,2017,Louisville,26,cloudy
5/21/2017,2017,Louisville,17,sunny
5/14/2017,2017,Louisville,18,raining
5/7/2017,2017,Louisville,28,sunny
4/30/2017,2017,Louisville,-5,raining
4/23/2017,2017,Louisville,4,sunny
4/16/2017,2017,Louisville,10,sunny
4/9/2017,2017,Louisville,2,raining
4/2/2017,2017,Louisville,-3,sunny
3/26/2017,2017,Louisville,20,cloudy
3/19/2017,2017,Louisville,-1,cloudy
3/12/2017,2017,Louisville,18,sunny
3/5/2017,2017,Louisville,7,sunny
2/26/2017,2017,Louisville,34,cloudy
2/19/2017,2017,Louisville,27,raining
2/12/2017,2017,Louisville,35,raining
2/5/2017,2017,Louisville,-2,cloudy
1/29/2017,2017,Louisville,16,cloudy
1/22/2017,2017,Louisville,29,sunny
1/15/2017,2017,Louisville,4,sunny
1/8/2017,2017,Louisville,18,raining
1/1/2017,2017,Louisville,0,raining
12/31/2017,2017,MiamiFtLauderdale,14,raining
12/24/2017,2017,MiamiFtLauderdale,-4,cloudy
12/17/2017,2017,MiamiFtLauderdale,26,cloudy
12/10/2017,2017,MiamiFtLauderdale,14,sunny
12/3/2017,2017,MiamiFtLauderdale,9,sunny
11/26/2017,2017,MiamiFtLauderdale,7,sunny
11/19/2017,2017,MiamiFtLauderdale,-2,sunny
11/12/2017,2017,MiamiFtLauderdale,25,raining
11/5/2017,2017,MiamiFtLauderdale,13,cloudy
10/29/2017,2017,MiamiFtLauderdale,25,raining
10/22/2017,2017,MiamiFtLauderdale,-5,cloudy
10/15/2017,2017,MiamiFtLauderdale,-5,sunny
10/8/2017,2017,MiamiFtLauderdale,27,raining
10/1/2017,2017,MiamiFtLauderdale,24,raining
9/24/2017,2017,MiamiFtLauderdale,9,sunny
9/17/2017,2017,MiamiFtLauderdale,7,raining
9/10/2017,2017,MiamiFtLauderdale,24,cloudy
9/3/2017,2017,MiamiFtLauderdale,12,sunny
8/27/2017,2017,MiamiFtLauderdale,3,cloudy
8/20/2017,2017,MiamiFtLauderdale,15,raining
8/13/2017,2017,MiamiFtLauderdale,4,cloudy
8/6/2017,2017,MiamiFtLauderdale,19,sunny
7/30/2017,2017,MiamiFtLauderdale,26,raining
7/23/2017,2017,MiamiFtLauderdale,-3,cloudy
7/16/2017,2017,MiamiFtLauderdale,2,raining
7/9/2017,2017,MiamiFtLauderdale,25,sunny
7/2/2017,2017,MiamiFtLauderdale,-3,sunny
6/25/2017,2017,MiamiFtLauderdale,23,sunny
6/18/2017,2017,MiamiFtLauderdale,-2,sunny
6/11/2017,2017,MiamiFtLauderdale,12,sunny
6/4/2017,2017,MiamiFtLauderdale,0,sunny
5/28/2017,2017,MiamiFtLauderdale,18,cloudy
5/21/2017,2017,MiamiFtLauderdale,9,raining
5/14/2017,2017,MiamiFtLauderdale,8,sunny
5/7/2017,2017,MiamiFtLauderdale,31,cloudy
4/30/2017,2017,MiamiFtLauderdale,6,raining
4/23/2017,2017,MiamiFtLauderdale,13,cloudy
4/16/2017,2017,MiamiFtLauderdale,13,sunny
4/9/2017,2017,MiamiFtLauderdale,11,sunny
4/2/2017,2017,MiamiFtLauderdale,8,raining
3/26/2017,2017,MiamiFtLauderdale,10,sunny
3/19/2017,2017,MiamiFtLauderdale,27,sunny
3/12/2017,2017,MiamiFtLauderdale,24,raining
3/5/2017,2017,MiamiFtLauderdale,22,raining
2/26/2017,2017,MiamiFtLauderdale,8,sunny
2/19/2017,2017,MiamiFtLauderdale,17,cloudy
2/12/2017,2017,MiamiFtLauderdale,18,cloudy
2/5/2017,2017,MiamiFtLauderdale,5,cloudy
1/29/2017,2017,MiamiFtLauderdale,33,sunny
1/22/2017,2017,MiamiFtLauderdale,20,cloudy
1/15/2017,2017,MiamiFtLauderdale,25,raining
1/8/2017,2017,MiamiFtLauderdale,33,cloudy
1/1/2017,2017,MiamiFtLauderdale,6,raining
12/31/2017,2017,Midsouth,33,raining
12/24/2017,2017,Midsouth,-4,sunny
12/17/2017,2017,Midsouth,11,cloudy
12/10/2017,2017,Midsouth,26,raining
12/3/2017,2017,Midsouth,20,raining
11/26/2017,2017,Midsouth,29,raining
11/19/2017,2017,Midsouth,7,sunny
11/12/2017,2017,Midsouth,-1,cloudy
11/5/2017,2017,Midsouth,24,cloudy
10/29/2017,2017,Midsouth,7,sunny
10/22/2017,2017,Midsouth,13,cloudy
10/15/2017,2017,Midsouth,24,sunny
10/8/2017,2017,Midsouth,22,raining
10/1/2017,2017,Midsouth,-4,sunny
9/24/2017,2017,Midsouth,34,raining
9/17/2017,2017,Midsouth,0,raining
9/10/2017,2017,Midsouth,33,raining
9/3/2017,2017,Midsouth,34,cloudy
8/27/2017,2017,Midsouth,21,raining
8/20/2017,2017,Midsouth,5,sunny
8/13/2017,2017,Midsouth,17,raining
8/6/2017,2017,Midsouth,16,sunny
7/30/2017,2017,Midsouth,8,sunny
7/23/2017,2017,Midsouth,14,cloudy
7/16/2017,2017,Midsouth,29,sunny
7/9/2017,2017,Midsouth,17,raining
7/2/2017,2017,Midsouth,15,sunny
6/25/2017,2017,Midsouth,4,sunny
6/18/2017,2017,Midsouth,25,sunny
6/11/2017,2017,Midsouth,2,sunny
6/4/2017,2017,Midsouth,3,raining
5/28/2017,2017,Midsouth,15,raining
5/21/2017,2017,Midsouth,18,sunny
5/14/2017,2017,Midsouth,32,sunny
5/7/2017,2017,Midsouth,4,cloudy
4/30/2017,2017,Midsouth,4,cloudy
4/23/2017,2017,Midsouth,4,raining
4/16/2017,2017,Midsouth,20,raining
4/9/2017,2017,Midsouth,13,sunny
4/2/2017,2017,Midsouth,6,cloudy
3/26/2017,2017,Midsouth,20,cloudy
3/19/2017,2017,Midsouth,-5,cloudy
3/12/2017,2017,Midsouth,10,raining
3/5/2017,2017,Midsouth,17,sunny
2/26/2017,2017,Midsouth,30,sunny
2/19/2017,2017,Midsouth,14,raining
2/12/2017,2017,Midsouth,15,raining
2/5/2017,2017,Midsouth,2,raining
1/29/2017,2017,Midsouth,15,sunny
1/22/2017,2017,Midsouth,2,cloudy
1/15/2017,2017,Midsouth,29,cloudy
1/8/2017,2017,Midsouth,26,raining
1/1/2017,2017,Midsouth,13,raining
12/31/2017,2017,Nashville,35,cloudy
12/24/2017,2017,Nashville,33,sunny
12/17/2017,2017,Nashville,33,raining
12/10/2017,2017,Nashville,30,cloudy
12/3/2017,2017,Nashville,-1,raining
11/26/2017,2017,Nashville,17,raining
11/19/2017,2017,Nashville,20,cloudy
11/12/2017,2017,Nashville,11,raining
11/5/2017,2017,Nashville,6,sunny
10/29/2017,2017,Nashville,1,raining
10/22/2017,2017,Nashville,24,cloudy
10/15/2017,2017,Nashville,29,cloudy
10/8/2017,2017,Nashville,11,raining
10/1/2017,2017,Nashville,26,sunny
9/24/2017,2017,Nashville,10,cloudy
9/17/2017,2017,Nashville,29,sunny
9/10/2017,2017,Nashville,8,raining
9/3/2017,2017,Nashville,31,cloudy
8/27/2017,2017,Nashville,20,cloudy
8/20/2017,2017,Nashville,16,raining
8/13/2017,2017,Nashville,9,raining
8/6/2017,2017,Nashville,22,sunny
7/30/2017,2017,Nashville,34,cloudy
7/23/2017,2017,Nashville,16,cloudy
7/16/2017,2017,Nashville,3,sunny
7/9/2017,2017,Nashville,18,raining
7/2/2017,2017,Nashville,19,cloudy
6/25/2017,2017,Nashville,11,sunny
6/18/2017,2017,Nashville,14,sunny
6/11/2017,2017,Nashville,17,cloudy
6/4/2017,2017,Nashville,6,cloudy
5/28/2017,2017,Nashville,24,cloudy
5/21/2017,2017,Nashville,11,cloudy
5/14/2017,2017,Nashville,31,raining
5/7/2017,2017,Nashville,15,raining
4/30/2017,2017,Nashville,34,sunny
4/23/2017,2017,Nashville,34,cloudy
4/16/2017,2017,Nashville,33,raining
4/9/2017,2017,Nashville,-3,cloudy
4/2/2017,2017,Nashville,32,cloudy
3/26/2017,2017,Nashville,13,sunny
3/19/2017,2017,Nashville,34,raining
3/12/2017,2017,Nashville,7,cloudy
3/5/2017,2017,Nashville,4,cloudy
2/26/2017,2017,Nashville,34,sunny
2/19/2017,2017,Nashville,-2,raining
2/12/2017,2017,Nashville,-2,sunny
2/5/2017,2017,Nashville,2,sunny
1/29/2017,2017,Nashville,19,raining
1/22/2017,2017,Nashville,31,cloudy
1/15/2017,2017,Nashville,12,cloudy
1/8/2017,2017,Nashville,-1,raining
1/1/2017,2017,Nashville,-1,cloudy
12/31/2017,2017,NewOrleansMobile,8,cloudy
12/24/2017,2017,NewOrleansMobile,5,raining
12/17/2017,2017,NewOrleansMobile,17,sunny
12/10/2017,2017,NewOrleansMobile,15,cloudy
12/3/2017,2017,NewOrleansMobile,16,sunny
11/26/2017,2017,NewOrleansMobile,27,sunny
11/19/2017,2017,NewOrleansMobile,30,raining
11/12/2017,2017,NewOrleansMobile,-4,raining
11/5/2017,2017,NewOrleansMobile,5,sunny
10/29/2017,2017,NewOrleansMobile,-1,raining
10/22/2017,2017,NewOrleansMobile,-2,cloudy
10/15/2017,2017,NewOrleansMobile,22,sunny
10/8/2017,2017,NewOrleansMobile,33,raining
10/1/2017,2017,NewOrleansMobile,29,cloudy
9/24/2017,2017,NewOrleansMobile,26,cloudy
9/17/2017,2017,NewOrleansMobile,3,sunny
9/10/2017,2017,NewOrleansMobile,11,raining
9/3/2017,2017,NewOrleansMobile,19,sunny
8/27/2017,2017,NewOrleansMobile,-1,sunny
8/20/2017,2017,NewOrleansMobile,25,raining
8/13/2017,2017,NewOrleansMobile,34,raining
8/6/2017,2017,NewOrleansMobile,-4,cloudy
7/30/2017,2017,NewOrleansMobile,7,cloudy
7/23/2017,2017,NewOrleansMobile,17,cloudy
7/16/2017,2017,NewOrleansMobile,24,sunny
7/9/2017,2017,NewOrleansMobile,35,sunny
7/2/2017,2017,NewOrleansMobile,6,sunny
6/25/2017,2017,NewOrleansMobile,35,cloudy
6/18/2017,2017,NewOrleansMobile,20,cloudy
6/11/2017,2017,NewOrleansMobile,12,sunny
6/4/2017,2017,NewOrleansMobile,31,raining
5/28/2017,2017,NewOrleansMobile,27,cloudy
5/21/2017,2017,NewOrleansMobile,22,sunny
5/14/2017,2017,NewOrleansMobile,22,sunny
5/7/2017,2017,NewOrleansMobile,22,raining
4/30/2017,2017,NewOrleansMobile,8,raining
4/23/2017,2017,NewOrleansMobile,23,raining
4/16/2017,2017,NewOrleansMobile,22,raining
4/9/2017,2017,NewOrleansMobile,15,cloudy
4/2/2017,2017,NewOrleansMobile,11,sunny
3/26/2017,2017,NewOrleansMobile,-3,raining
3/19/2017,2017,NewOrleansMobile,25,raining
3/12/2017,2017,NewOrleansMobile,-4,sunny
3/5/2017,2017,NewOrleansMobile,20,cloudy
2/26/2017,2017,NewOrleansMobile,31,raining
2/19/2017,2017,NewOrleansMobile,8,sunny
2/12/2017,2017,NewOrleansMobile,1,sunny
2/5/2017,2017,NewOrleansMobile,1,sunny
1/29/2017,2017,NewOrleansMobile,21,sunny
1/22/2017,2017,NewOrleansMobile,25,sunny
1/15/2017,2017,NewOrleansMobile,20,cloudy
1/8/2017,2017,NewOrleansMobile,34,raining
1/1/2017,2017,NewOrleansMobile,9,cloudy
12/31/2017,2017,NewYork,27,raining
12/24/2017,2017,NewYork,20,cloudy
12/17/2017,2017,NewYork,1,raining
12/10/2017,2017,NewYork,0,sunny
12/3/2017,2017,NewYork,-3,sunny
11/26/2017,2017,NewYork,23,raining
11/19/2017,2017,NewYork,20,sunny
11/12/2017,2017,NewYork,12,sunny
11/5/2017,2017,NewYork,30,cloudy
10/29/2017,2017,NewYork,18,sunny
10/22/2017,2017,NewYork,1,cloudy
10/15/2017,2017,NewYork,9,cloudy
10/8/2017,2017,NewYork,13,sunny
10/1/2017,2017,NewYork,17,cloudy
9/24/2017,2017,NewYork,5,cloudy
9/17/2017,2017,NewYork,9,raining
9/10/2017,2017,NewYork,31,raining
9/3/2017,2017,NewYork,24,sunny
8/27/2017,2017,NewYork,33,sunny
8/20/2017,2017,NewYork,24,cloudy
8/13/2017,2017,NewYork,15,cloudy
8/6/2017,2017,NewYork,24,sunny
7/30/2017,2017,NewYork,33,cloudy
7/23/2017,2017,NewYork,17,cloudy
7/16/2017,2017,NewYork,28,cloudy
7/9/2017,2017,NewYork,11,raining
7/2/2017,2017,NewYork,19,cloudy
6/25/2017,2017,NewYork,9,sunny
6/18/2017,2017,NewYork,30,cloudy
6/11/2017,2017,NewYork,0,cloudy
6/4/2017,2017,NewYork,6,sunny
5/28/2017,2017,NewYork,10,sunny
5/21/2017,2017,NewYork,6,sunny
5/14/2017,2017,NewYork,2,raining
5/7/2017,2017,NewYork,20,raining
4/30/2017,2017,NewYork,23,cloudy
4/23/2017,2017,NewYork,1,sunny
4/16/2017,2017,NewYork,-3,cloudy
4/9/2017,2017,NewYork,4,raining
4/2/2017,2017,NewYork,28,cloudy
3/26/2017,2017,NewYork,10,cloudy
3/19/2017,2017,NewYork,22,cloudy
3/12/2017,2017,NewYork,19,raining
3/5/2017,2017,NewYork,10,sunny
2/26/2017,2017,NewYork,2,cloudy
2/19/2017,2017,NewYork,6,cloudy
2/12/2017,2017,NewYork,29,sunny
2/5/2017,2017,NewYork,15,raining
1/29/2017,2017,NewYork,22,raining
1/22/2017,2017,NewYork,33,raining
1/15/2017,2017,NewYork,27,raining
1/8/2017,2017,NewYork,26,sunny
1/1/2017,2017,NewYork,34,raining
12/31/2017,2017,Northeast,29,raining
12/24/2017,2017,Northeast,2,raining
12/17/2017,2017,Northeast,24,raining
12/10/2017,2017,Northeast,15,cloudy
12/3/2017,2017,Northeast,3,cloudy
11/26/2017,2017,Northeast,31,sunny
11/19/2017,2017,Northeast,31,cloudy
11/12/2017,2017,Northeast,28,raining
11/5/2017,2017,Northeast,33,raining
10/29/2017,2017,Northeast,23,sunny
10/22/2017,2017,Northeast,34,sunny
10/15/2017,2017,Northeast,6,sunny
10/8/2017,2017,Northeast,18,raining
10/1/2017,2017,Northeast,31,sunny
9/24/2017,2017,Northeast,31,cloudy
9/17/2017,2017,Northeast,30,cloudy
9/10/2017,2017,Northeast,23,raining
9/3/2017,2017,Northeast,26,cloudy
8/27/2017,2017,Northeast,-5,cloudy
8/20/2017,2017,Northeast,-4,raining
8/13/2017,2017,Northeast,12,raining
8/6/2017,2017,Northeast,-5,cloudy
7/30/2017,2017,Northeast,20,sunny
7/23/2017,2017,Northeast,-2,cloudy
7/16/2017,2017,Northeast,-4,cloudy
7/9/2017,2017,Northeast,2,sunny
7/2/2017,2017,Northeast,31,sunny
6/25/2017,2017,Northeast,-5,cloudy
6/18/2017,2017,Northeast,-1,raining
6/11/2017,2017,Northeast,15,raining
6/4/2017,2017,Northeast,0,cloudy
5/28/2017,2017,Northeast,25,raining
5/21/2017,2017,Northeast,1,raining
5/14/2017,2017,Northeast,34,raining
5/7/2017,2017,Northeast,10,sunny
4/30/2017,2017,Northeast,28,cloudy
4/23/2017,2017,Northeast,26,raining
4/16/2017,2017,Northeast,29,cloudy
4/9/2017,2017,Northeast,3,raining
4/2/2017,2017,Northeast,25,cloudy
3/26/2017,2017,Northeast,25,sunny
3/19/2017,2017,Northeast,35,raining
3/12/2017,2017,Northeast,32,sunny
3/5/2017,2017,Northeast,10,raining
2/26/2017,2017,Northeast,24,raining
2/19/2017,2017,Northeast,23,sunny
2/12/2017,2017,Northeast,14,sunny
2/5/2017,2017,Northeast,32,sunny
1/29/2017,2017,Northeast,13,cloudy
1/22/2017,2017,Northeast,6,cloudy
1/15/2017,2017,Northeast,28,sunny
1/8/2017,2017,Northeast,8,cloudy
1/1/2017,2017,Northeast,18,cloudy
12/31/2017,2017,NorthernNewEngland,12,cloudy
12/24/2017,2017,NorthernNewEngland,-1,raining
12/17/2017,2017,NorthernNewEngland,9,sunny
12/10/2017,2017,NorthernNewEngland,-1,raining
12/3/2017,2017,NorthernNewEngland,27,cloudy
11/26/2017,2017,NorthernNewEngland,2,sunny
11/19/2017,2017,NorthernNewEngland,25,raining
11/12/2017,2017,NorthernNewEngland,13,raining
11/5/2017,2017,NorthernNewEngland,19,sunny
10/29/2017,2017,NorthernNewEngland,9,sunny
10/22/2017,2017,NorthernNewEngland,-3,sunny
10/15/2017,2017,NorthernNewEngland,-1,cloudy
10/8/2017,2017,NorthernNewEngland,32,cloudy
10/1/2017,2017,NorthernNewEngland,33,sunny
9/24/2017,2017,NorthernNewEngland,27,sunny
9/17/2017,2017,NorthernNewEngland,0,cloudy
9/10/2017,2017,NorthernNewEngland,29,sunny
9/3/2017,2017,NorthernNewEngland,9,sunny
8/27/2017,2017,NorthernNewEngland,-3,raining
8/20/2017,2017,NorthernNewEngland,10,cloudy
8/13/2017,2017,NorthernNewEngland,15,raining
8/6/2017,2017,NorthernNewEngland,12,cloudy
7/30/2017,2017,NorthernNewEngland,27,cloudy
7/23/2017,2017,NorthernNewEngland,27,sunny
7/16/2017,2017,NorthernNewEngland,8,raining
7/9/2017,2017,NorthernNewEngland,21,raining
7/2/2017,2017,NorthernNewEngland,23,raining
6/25/2017,2017,NorthernNewEngland,34,raining
6/18/2017,2017,NorthernNewEngland,20,raining
6/11/2017,2017,NorthernNewEngland,35,sunny
6/4/2017,2017,NorthernNewEngland,12,raining
5/28/2017,2017,NorthernNewEngland,19,cloudy
5/21/2017,2017,NorthernNewEngland,19,raining
5/14/2017,2017,NorthernNewEngland,18,cloudy
5/7/2017,2017,NorthernNewEngland,0,cloudy
4/30/2017,2017,NorthernNewEngland,18,sunny
4/23/2017,2017,NorthernNewEngland,13,raining
4/16/2017,2017,NorthernNewEngland,14,cloudy
4/9/2017,2017,NorthernNewEngland,-5,sunny
4/2/2017,2017,NorthernNewEngland,16,raining
3/26/2017,2017,NorthernNewEngland,10,sunny
3/19/2017,2017,NorthernNewEngland,11,sunny
3/12/2017,2017,NorthernNewEngland,25,cloudy
3/5/2017,2017,NorthernNewEngland,-2,raining
2/26/2017,2017,NorthernNewEngland,31,cloudy
2/19/2017,2017,NorthernNewEngland,12,cloudy
2/12/2017,2017,NorthernNewEngland,8,sunny
2/5/2017,2017,NorthernNewEngland,33,raining
1/29/2017,2017,NorthernNewEngland,29,sunny
1/22/2017,2017,NorthernNewEngland,19,raining
1/15/2017,2017,NorthernNewEngland,30,cloudy
1/8/2017,2017,NorthernNewEngland,31,cloudy
1/1/2017,2017,NorthernNewEngland,10,cloudy
12/31/2017,2017,Orlando,19,raining
12/24/2017,2017,Orlando,-4,sunny
12/17/2017,2017,Orlando,-5,cloudy
12/10/2017,2017,Orlando,33,cloudy
12/3/2017,2017,Orlando,23,sunny
11/26/2017,2017,Orlando,16,raining
11/19/2017,2017,Orlando,29,cloudy
11/12/2017,2017,Orlando,3,raining
11/5/2017,2017,Orlando,6,raining
10/29/2017,2017,Orlando,0,cloudy
10/22/2017,2017,Orlando,29,cloudy
10/15/2017,2017,Orlando,9,raining
10/8/2017,2017,Orlando,18,raining
10/1/2017,2017,Orlando,23,raining
9/24/2017,2017,Orlando,29,raining
9/17/2017,2017,Orlando,33,cloudy
9/10/2017,2017,Orlando,-3,cloudy
9/3/2017,2017,Orlando,29,sunny
8/27/2017,2017,Orlando,7,cloudy
8/20/2017,2017,Orlando,14,sunny
8/13/2017,2017,Orlando,35,sunny
8/6/2017,2017,Orlando,15,sunny
7/30/2017,2017,Orlando,22,cloudy
7/23/2017,2017,Orlando,-3,sunny
7/16/2017,2017,Orlando,9,sunny
7/9/2017,2017,Orlando,22,raining
7/2/2017,2017,Orlando,-5,sunny
6/25/2017,2017,Orlando,15,sunny
6/18/2017,2017,Orlando,33,cloudy
6/11/2017,2017,Orlando,28,cloudy
6/4/2017,2017,Orlando,28,cloudy
5/28/2017,2017,Orlando,6,cloudy
5/21/2017,2017,Orlando,18,sunny
5/14/2017,2017,Orlando,5,sunny
5/7/2017,2017,Orlando,4,sunny
4/30/2017,2017,Orlando,19,sunny
4/23/2017,2017,Orlando,14,sunny
4/16/2017,2017,Orlando,0,cloudy
4/9/2017,2017,Orlando,16,sunny
4/2/2017,2017,Orlando,-1,cloudy
3/26/2017,2017,Orlando,32,raining
3/19/2017,2017,Orlando,23,cloudy
3/12/2017,2017,Orlando,17,cloudy
3/5/2017,2017,Orlando,9,cloudy
2/26/2017,2017,Orlando,25,sunny
2/19/2017,2017,Orlando,-1,sunny
2/12/2017,2017,Orlando,5,cloudy
2/5/2017,2017,Orlando,6,sunny
1/29/2017,2017,Orlando,-5,raining
1/22/2017,2017,Orlando,21,sunny
1/15/2017,2017,Orlando,18,sunny
1/8/2017,2017,Orlando,-1,cloudy
1/1/2017,2017,Orlando,19,cloudy
12/31/2017,2017,Philadelphia,20,raining
12/24/2017,2017,Philadelphia,-1,raining
12/17/2017,2017,Philadelphia,5,cloudy
12/10/2017,2017,Philadelphia,35,sunny
12/3/2017,2017,Philadelphia,3,cloudy
11/26/2017,2017,Philadelphia,23,sunny
11/19/2017,2017,Philadelphia,2,cloudy
11/12/2017,2017,Philadelphia,24,sunny
11/5/2017,2017,Philadelphia,34,raining
10/29/2017,2017,Philadelphia,19,sunny
10/22/2017,2017,Philadelphia,11,sunny
10/15/2017,2017,Philadelphia,4,raining
10/8/2017,2017,Philadelphia,9,cloudy
10/1/2017,2017,Philadelphia,6,cloudy
9/24/2017,2017,Philadelphia,14,raining
9/17/2017,2017,Philadelphia,23,cloudy
9/10/2017,2017,Philadelphia,20,raining
9/3/2017,2017,Philadelphia,10,raining
8/27/2017,2017,Philadelphia,32,sunny
8/20/2017,2017,Philadelphia,3,cloudy
8/13/2017,2017,Philadelphia,-2,raining
8/6/2017,2017,Philadelphia,34,sunny
7/30/2017,2017,Philadelphia,7,raining
7/23/2017,2017,Philadelphia,30,sunny
7/16/2017,2017,Philadelphia,21,sunny
7/9/2017,2017,Philadelphia,18,raining
7/2/2017,2017,Philadelphia,17,sunny
6/25/2017,2017,Philadelphia,10,cloudy
6/18/2017,2017,Philadelphia,15,cloudy
6/11/2017,2017,Philadelphia,-3,sunny
6/4/2017,2017,Philadelphia,-5,cloudy
5/28/2017,2017,Philadelphia,1,cloudy
5/21/2017,2017,Philadelphia,32,sunny
5/14/2017,2017,Philadelphia,31,sunny
5/7/2017,2017,Philadelphia,-2,sunny
4/30/2017,2017,Philadelphia,18,cloudy
4/23/2017,2017,Philadelphia,-4,sunny
4/16/2017,2017,Philadelphia,26,cloudy
4/9/2017,2017,Philadelphia,10,sunny
4/2/2017,2017,Philadelphia,13,cloudy
3/26/2017,2017,Philadelphia,10,cloudy
3/19/2017,2017,Philadelphia,17,cloudy
3/12/2017,2017,Philadelphia,10,raining
3/5/2017,2017,Philadelphia,17,raining
2/26/2017,2017,Philadelphia,22,raining
2/19/2017,2017,Philadelphia,31,sunny
2/12/2017,2017,Philadelphia,21,cloudy
2/5/2017,2017,Philadelphia,32,raining
1/29/2017,2017,Philadelphia,28,cloudy
1/22/2017,2017,Philadelphia,-2,cloudy
1/15/2017,2017,Philadelphia,25,raining
1/8/2017,2017,Philadelphia,8,cloudy
1/1/2017,2017,Philadelphia,22,raining
12/31/2017,2017,PhoenixTucson,17,cloudy
12/24/2017,2017,PhoenixTucson,13,raining
12/17/2017,2017,PhoenixTucson,20,cloudy
12/10/2017,2017,PhoenixTucson,22,sunny
12/3/2017,2017,PhoenixTucson,0,sunny
11/26/2017,2017,PhoenixTucson,3,raining
11/19/2017,2017,PhoenixTucson,29,cloudy
11/12/2017,2017,PhoenixTucson,4,sunny
11/5/2017,2017,PhoenixTucson,17,cloudy
10/29/2017,2017,PhoenixTucson,4,cloudy
10/22/2017,2017,PhoenixTucson,31,cloudy
10/15/2017,2017,PhoenixTucson,2,sunny
10/8/2017,2017,PhoenixTucson,23,sunny
10/1/2017,2017,PhoenixTucson,18,cloudy
9/24/2017,2017,PhoenixTucson,-1,cloudy
9/17/2017,2017,PhoenixTucson,18,raining
9/10/2017,2017,PhoenixTucson,25,sunny
9/3/2017,2017,PhoenixTucson,18,sunny
8/27/2017,2017,PhoenixTucson,13,cloudy
8/20/2017,2017,PhoenixTucson,6,sunny
8/13/2017,2017,PhoenixTucson,-5,sunny
8/6/2017,2017,PhoenixTucson,2,cloudy
7/30/2017,2017,PhoenixTucson,-1,raining
7/23/2017,2017,PhoenixTucson,17,cloudy
7/16/2017,2017,PhoenixTucson,29,sunny
7/9/2017,2017,PhoenixTucson,31,cloudy
7/2/2017,2017,PhoenixTucson,19,cloudy
6/25/2017,2017,PhoenixTucson,20,cloudy
